dataset,domain,llm_label,human_label,llm_human_agree,status,num_source_candidates,human_idx,source_idxs,sentence,prd_word,prd_idx,label,span_mean,source_spans_inclusive,human_selected_spans,span_matched,grammar_status,optional,type,human_file,source_file
tc_gold_llmj_invalid,tc,0,1,0,matched,1,154,[1705],and that did n't work out .,work,5,ARG1,,"[(1, 1)]","[(1, 1)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,155,[3058],and we 're going to go see her next Thursday and talk about her making my wedding dress .,talk,12,ARG1,subject,"[(12, 17)]","[(12, 17)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,156,[2539],"and we can like do a quick dinner or something yeah and go see whatever you want to see ,",see,19,ARG1,thing viewed,"[(14, 14)]","[(14, 14)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,157,[3086],and we go through a box of cereal every two days .,go,3,ARG2,"direction, usually a particle","[(3, 7)]","[(3, 3)]",False,没有语法错误,True,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,158,[1269],and you tell her .,tell,3,ARG1,Utterance,"[(3, 3)]",[],False,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,159,[1443],apparently like at Lisa Manachi 's wedding like the whole night people were talking about how bad the black dresses were .,talking,14,ARG1,subject,"[(14, 20)]","[(14, 20)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,160,[1963],as soon as you get into Holland and get yourself settled you can call me,get,9,ARG1,thing,"[(3, 3)]","[(9, 10)]",False,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,161,[1513],because I knew what she would do if I took her somewhere you know what she would say,say,18,ARG1,Utterance,"[(14, 14)]","[(14, 14)]",True,没有语法错误,True,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,162,[1502],because I knew what she would do if I took her somewhere you know what she would say,do,7,ARG1,thing done,"[(3, 3)]","[(3, 3)]",True,没有语法错误,True,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,163,[2662],bring me back active duty and pay me for the day if they 're going to drag me off somewhere .,drag,17,ARG2,direction,"[(18, 18)]","[(19, 19)]",False,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,164,[1898],but I 'm planning on making a trip down to visit her .,making,6,ARG1,goal,"[(6, 8)]","[(6, 8), (6, 11)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,165,[3266],"but I think he 's at a point now where he 's reserved us of that %um , you know that she may end up going %um to %uh t-",reserved,13,ARG2,benefactive,"[(13, 13)]","[(13, 13)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,166,[3267],"but I think he 's at a point now where he 's reserved us of that %um , you know that she may end up going %um to %uh t-",reserved,13,ARG3,secondary attribute of arg1,"[(14, 29)]","[(14, 29)]",True,没有语法错误,True,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,167,[3270],"but I think he 's at a point now where he 's reserved us of that %um , you know that she may end up going %um to %uh t-",end,24,ARG1,,"[(21, 21)]","[(21, 21)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,168,[3273],"but I think he 's at a point now where he 's reserved us of that %um , you know that she may end up going %um to %uh t-",end,24,ARG2,,"[(25, 29)]",[],False,有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,169,[3074],but it has to be debited from a bank account so it 's got to be debited from his .,got,14,ARG1,Complement,"[(14, 18)]","[(14, 18)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,170,[265],but that 's what he said .,said,6,ARG1,Utterance,"[(1, 1)]","[(3, 3)]",False,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,171,[1850],"but they 're winding down , so you know them really well by this point .",know,9,ARG1,fact that is known,"[(9, 9)]","[(9, 9)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,172,[2881],"but yeah if you just separate normally and you have n't served at least eight years , then you owe it .",separate,6,ARG1,thing being divided,"[(3, 3)]","[(3, 3)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,173,[2308],have to deal with the situation .,deal,3,ARG1,co-dealer,"[(3, 5)]",[],False,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,174,[3172],"if this does happen and I do believe it may happen , %um you know we will have an agreement , she and I , you know ,",believe,8,ARG1,believed,"[(8, 14)]","[(8, 10)]",False,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,175,[3413],"if you separate out the different modes of the laser mhm . and look at one of those , you get more than one frequency .",look,14,ARG0,looker,"[(1, 1)]","[(1, 1)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,176,[2187],"it has an off board power supply which they did n't steal , which makes the thing that they **stoled** absolutely worthless .",makes,15,ARG1,impelled action/ predication,"[(15, 21)]","[(15, 21)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,177,[2188],"it has an off board power supply which they did n't steal , which makes the thing that they **stoled** absolutely worthless .",**stoled**,20,ARG1,thing stolen,"[(15, 16)]","[(15, 16)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,178,[3216],it was just that no one really knew it was worth breaking into .,breaking,12,ARG1,place/domain broken into,"[(12, 12)]",[],False,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,179,[2167],"let 's see she bought ,",let,1,ARG1,action allowed,"[(1, 4)]","[(1, 4), (2, 4)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,180,[2168],"let 's see she bought ,",see,3,ARG0,you,"[(1, 1)]","[(1, 1)]",True,没有语法错误,True,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,181,[1526],oh . How 's he doing ?,doing,6,ARG0,"agent, doer","[(4, 4)]","[(4, 4)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,182,[1696],"she did some %eh ,",did,2,ARG1,thing done,"[(2, 3)]",[],False,有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,183,[4015],so I decided that it would make sense to do this .,make,7,ARG0,creator,"[(8, 10)]","[(4, 4), (8, 10)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,184,[1277],so are you going to get an article in Nature or something ?,get,6,ARG1,a clause -- action done or descriptive small clause,"[(6, 7)]","[(6, 7), (6, 11)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,185,[2032],"so you 're pushing forward the bounds of theoretical laser , %uh , whatever it is science .",pushing,4,ARG1,thing pushed,"[(5, 16)]","[(5, 9), (5, 16)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,186,[4149],they learned a lot of German .,learned,2,ARG1,subject,"[(2, 5)]","[(2, 5)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,187,[3700],"things have come to a point where I may have to relinquish my , %uh parenting .",come,3,ARG1,object,"[(0, 0)]","[(0, 0)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,188,[3702],"things have come to a point where I may have to relinquish my , %uh parenting .",come,3,ARG2,attribute on arg1,"[(3, 15)]","[(3, 5), (3, 15)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,189,[519],this place is incredibly easy to break into if you want to .,want,11,ARG1,thing wanted,"[(11, 11)]",[],False,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,190,[516],this place is incredibly easy to break into if you want to .,break,7,ARG1,place/domain broken into,"[(7, 7)]","[(0, 1)]",False,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,191,[1414],we 're going to be in need of some sort of accountant do it cause I have no clue how that all works .,do,13,ARG0,"agent, doer","[(11, 11)]","[(8, 11), (11, 11)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,192,[1421],we 're going to be in need of some sort of accountant do it cause I have no clue how that all works .,works,23,ARG0,causer,"[(20, 21)]",[],False,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,193,[1334],we have n't really talked about that,talked,5,ARG1,subject,"[(5, 6)]","[(5, 6), (6, 6)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,194,[1026],"well it seemed to make sense since I had a client to just kind of set up my own company , of sorts .",set,16,ARG1,,"[(17, 22)]","[(17, 19), (17, 22)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,195,[1018],"well it seemed to make sense since I had a client to just kind of set up my own company , of sorts .",make,5,ARG0,creator,"[(1, 1)]","[(1, 1)]",True,没有语法错误,True,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,196,[1020],"well it seemed to make sense since I had a client to just kind of set up my own company , of sorts .",make,5,ARG1,creation,"[(5, 5)]","[(5, 5)]",True,没有语法错误,True,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,197,[2293],"yeah , Good . an older home that you know Julie is of course carving up and making beautiful . %um",making,18,ARG1,impelled action/ predication,"[(18, 20)]","[(18, 18)]",False,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,198,[755],you can just call her Missus and speak English to her .,speak,8,ARG1,subject,"[(8, 8)]",[],False,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,199,[932],"you know even after you left I said , I just hope Arlita knows that you know I tried my best you know",hope,12,ARG1,thing hoped (for),"[(12, 22)]","[(12, 20)]",False,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,0,1,matched,1,200,[935],"you know even after you left I said , I just hope Arlita knows that you know I tried my best you know",knows,14,ARG1,fact that is known,"[(14, 22)]","[(14, 20), (17, 20)]",False,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,201,[3093],you know what I mean ?,mean,5,ARG1,element containing meaning,"[(2, 2)]","[(2, 2)]",True,没有语法错误,True,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,1,[144],A note scribbled by an officer on the Russian nuclear submarine Kursk has revealed that at least 23 of its 118 crewmembers survived the explosions which sank the vessel .,scribbled,3,ARG0,scribbler,"[(3, 5)]","[(3, 5), (4, 5)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,2,[5150],"A split decision for Lamen Khalifa Fhimah , aquittal , but Abdel Basset Ali Al - megrahi found guilty as charged .",charged,21,ARG1,assigned,"[(11, 16)]","[(11, 16)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,2,4,"[1355, 1361]",All the other ports that have been mentioned here that we should have considered as options have had specific threats .,considered,14,ARG1,entity under consideration,"[(0, 3), (0, 8)]","[(0, 8), (9, 9)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,2,5,"[1355, 1361]",All the other ports that have been mentioned here that we should have considered as options have had specific threats .,considered,14,ARG1,entity under consideration,"[(0, 3), (0, 8)]","[(0, 8), (9, 9)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,6,[836],All this happening about 90 minutes ago based on the wire reports we 're getting here .,getting,15,ARG1,thing gotten,"[(9, 11)]","[(9, 11)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,1,8,[3201],And I think perhaps no one more surprised than some of the people running those firms on Wall Street .,think,3,ARG1,Thought,"[(4, 18)]","[(3, 18), (4, 18)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
bn_smallmodel_llmj_valid,bn,1,1,1,matched,2,10,"[5498, 5503]","And one of the longest running struggles for international justice reached a milestone today of sorts , when a Scottish court , meeting in the Netherlands , finally officially found someone guilty in the 1988 bombing that brought down Pan Am Flight 103 .",found,30,ARG0,finder,"[(18, 26), (18, 20)]","[(18, 20), (18, 25)]",True,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
